# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
100 2.0000000000000013 1 1 -4.64 1.7592925369667876e-234 0.0
100 2.0000000000000013 1 2 -4.56 1.723282697033019e-226 0.0
100 2.0000000000000013 1 3 -4.4799999999999995 -8.626037457554201e-22 -4.5587273616347806e-20
100 2.0000000000000013 1 4 -4.3999999999999995 -9.365257442843401e-21 -2.170675285298016e-19
100 2.0000000000000013 1 5 -4.319999999999999 6.463436887049627e-21 1.4310429777291868e-18
100 2.0000000000000013 1 6 -4.239999999999999 4.962979926303496e-19 1.618961102135654e-17
100 2.0000000000000013 1 7 -4.159999999999999 1.7075256747599057e-18 -2.6119716597216833e-18
100 2.0000000000000013 1 8 -4.08 -1.5934751596483002e-17 -7.353842685116565e-16
100 2.0000000000000013 1 9 -3.9999999999999996 -1.4182391732924508e-16 -2.86598992186911e-15
100 2.0000000000000013 1 10 -3.9199999999999995 8.098745708929156e-17 1.8416712725290174e-14
100 2.0000000000000013 1 11 -3.8399999999999994 6.093216832381706e-15 1.8826446561525324e-13
100 2.0000000000000013 1 12 -3.7599999999999993 2.2943195400667487e-14 9.825085554478195e-14
100 2.0000000000000013 1 13 -3.68 -1.257036759059212e-13 -6.277708662325916e-12
100 2.0000000000000013 1 14 -3.6 -1.3552455441722262e-12 -3.004531250255196e-11
100 2.0000000000000013 1 15 -3.52 -1.7793108873007261e-12 7.221307629896662e-11
100 2.0000000000000013 1 16 -3.44 3.50412543634581e-11 1.226810168520919e-9
100 2.0000000000000013 1 17 -3.3599999999999994 2.1118898034175471e-10 3.3036340771437735e-9
100 2.0000000000000013 1 18 -3.2799999999999994 -3.498809398929954e-11 -1.8646866459108803e-8
100 2.0000000000000013 1 19 -3.2 -5.8209643950057216e-9 -1.6771975131691928e-7
100 2.0000000000000013 1 20 -3.12 -2.6125708954078203e-8 -3.1005057362192713e-7
100 2.0000000000000013 1 21 -3.04 1.548309116107113e-8 2.351610500513587e-6
100 2.0000000000000013 1 22 -2.96 6.530597610926066e-7 1.7312703917909523e-5
100 2.0000000000000013 1 23 -2.8799999999999994 2.802254354743432e-6 3.458264774395693e-5
100 2.0000000000000013 1 24 -2.8 9.460627127821625e-7 -0.00015020452651440797
100 2.0000000000000013 1 25 -2.7199999999999998 -4.546070608030585e-5 -0.0012848540387335574
100 2.0000000000000013 1 26 -2.64 -0.00023963963927125126 -0.0038384344797072717
100 2.0000000000000013 1 27 -2.5599999999999996 -0.0005041974137744411 -0.0006381869744142927
100 2.0000000000000013 1 28 -2.4800000000000004 0.0007799984967420835 0.04495847018483575
100 2.0000000000000013 1 29 -2.3999999999999995 0.010285583481311627 0.2264541666923461
100 2.0000000000000013 1 30 -2.3199999999999994 0.04392329907971133 0.6678589408914032
100 2.0000000000000013 1 31 -2.24 0.12386667776367366 1.3594084075123865
100 2.0000000000000013 1 32 -2.16 0.2581052894860576 1.9214624750621978
100 2.0000000000000013 1 33 -2.08 0.40955890262109823 1.667115739808191
100 2.0000000000000013 1 34 -1.9999999999999993 0.49418353935425324 0.27203136922610477
100 2.0000000000000013 1 35 -1.92 0.4425044077307761 -1.5102405348138919
100 2.0000000000000013 1 36 -1.8399999999999999 0.27913716743405464 -2.302925924554749
100 2.0000000000000013 1 37 -1.7600000000000002 0.11309427758002778 -1.6478626676047634
100 2.0000000000000013 1 38 -1.6799999999999997 0.027181233625989617 -0.5518279553610912
100 2.0000000000000013 1 39 -1.5999999999999999 0.008348932356684855 -0.055735232265287656
100 2.0000000000000013 1 40 -1.5199999999999998 0.005073224558267866 -0.05401131219741829
100 2.0000000000000013 1 41 -1.4399999999999995 0.0003401191954084773 -0.04012299716214576
100 2.0000000000000013 1 42 -1.36 -0.00037290531972874384 0.012063604829067586
100 2.0000000000000013 1 43 -1.28 0.0004351765643989021 0.00046568268589225275
100 2.0000000000000013 1 44 -1.2 -6.846943501918495e-5 -0.005823591855203506
100 2.0000000000000013 1 45 -1.12 -7.636055534291203e-5 0.003484771924718079
100 2.0000000000000013 1 46 -1.0399999999999996 8.427725864839276e-5 -0.0007110873126749469
100 2.0000000000000013 1 47 -0.96 -4.219512165960112e-5 -0.0006383866381517747
100 2.0000000000000013 1 48 -0.8800000000000001 8.310228079038166e-6 0.0007965239606876775
100 2.0000000000000013 1 49 -0.8000000000000003 6.6880673045404624e-6 -0.0005084274695277185
100 2.0000000000000013 1 50 -0.7199999999999998 -9.165676539914685e-6 0.00021133986631860065
100 2.0000000000000013 1 51 -0.6400000000000003 6.803794592491703e-6 -3.538202019963417e-5
100 2.0000000000000013 1 52 -0.5599999999999996 -3.861025898765664e-6 -3.551093913055934e-5
100 2.0000000000000013 1 53 -0.47999999999999954 1.7732395865733567e-6 4.8834300732461774e-5
100 2.0000000000000013 1 54 -0.3999999999999999 -6.222026463832832e-7 -4.010929952460161e-5
100 2.0000000000000013 1 55 -0.3200000000000003 9.98056857061738e-8 2.735607228278745e-5
100 2.0000000000000013 1 56 -0.2400000000000002 9.001461180814468e-8 -1.7111235212827052e-5
100 2.0000000000000013 1 57 -0.1599999999999997 -1.3603829672384752e-7 1.054782411586436e-5
100 2.0000000000000013 1 58 -0.08000000000000007 1.3603197567101481e-7 -7.090338230890683e-6
100 2.0000000000000013 1 59 0.0 -1.322480815049649e-7 6.0302673778662956e-6
100 2.0000000000000013 1 60 0.08000000000000007 1.360319755914265e-7 -7.090338230488731e-6
100 2.0000000000000013 1 61 0.16000000000000014 -1.3603829653580533e-7 1.0547824119103835e-5
100 2.0000000000000013 1 62 0.2400000000000002 9.001461151184451e-8 -1.7111235213506176e-5
100 2.0000000000000013 1 63 0.3199999999999994 9.980568567936252e-8 2.735607228256024e-5
100 2.0000000000000013 1 64 0.40000000000000036 -6.222026465586536e-7 -4.010929952648742e-5
100 2.0000000000000013 1 65 0.47999999999999954 1.7732395861481055e-6 4.8834300730503136e-5
100 2.0000000000000013 1 66 0.5599999999999996 -3.861025898861303e-6 -3.5510939128599164e-5
100 2.0000000000000013 1 67 0.6400000000000003 6.80379459196259e-6 -3.538202019965229e-5
100 2.0000000000000013 1 68 0.7199999999999998 -9.165676539807626e-6 0.00021133986631568795
100 2.0000000000000013 1 69 0.7999999999999996 6.688067304337931e-6 -0.0005084274695183848
100 2.0000000000000013 1 70 0.8800000000000001 8.310228078573741e-6 0.0007965239606797794
100 2.0000000000000013 1 71 0.96 -4.219512165932291e-5 -0.0006383866381470924
100 2.0000000000000013 1 72 1.0399999999999994 8.427725864781107e-5 -0.0007110873126698274
100 2.0000000000000013 1 73 1.12 -7.636055534308934e-5 0.003484771924704363
100 2.0000000000000013 1 74 1.2 -6.846943501908953e-5 -0.005823591855195334
100 2.0000000000000013 1 75 1.2800000000000002 0.00043517656439808985 0.00046568268589707734
100 2.0000000000000013 1 76 1.36 -0.0003729053197287808 0.012063604829057955
100 2.0000000000000013 1 77 1.4399999999999995 0.00034011919540877716 -0.04012299716214183
100 2.0000000000000013 1 78 1.5200000000000005 0.005073224558267242 -0.05401131219740996
100 2.0000000000000013 1 79 1.5999999999999999 0.008348932356684217 -0.0557352322652951
100 2.0000000000000013 1 80 1.6799999999999997 0.027181233625989547 -0.5518279553610954
100 2.0000000000000013 1 81 1.7600000000000005 0.1130942775800279 -1.647862667604765
100 2.0000000000000013 1 82 1.8399999999999999 0.27913716743405514 -2.3029259245547564
100 2.0000000000000013 1 83 1.9199999999999997 0.44250440773077654 -1.5102405348138837
100 2.0000000000000013 1 84 2.0 0.49418353935425297 0.27203136922611115
100 2.0000000000000013 1 85 2.08 0.4095589026210978 1.6671157398081888
100 2.0000000000000013 1 86 2.1599999999999993 0.2581052894860573 1.9214624750621956
100 2.0000000000000013 1 87 2.24 0.12386667776367372 1.359408407512384
100 2.0000000000000013 1 88 2.3199999999999994 0.04392329907971145 0.6678589408914034
100 2.0000000000000013 1 89 2.3999999999999995 0.010285583481311698 0.22645416669234716
100 2.0000000000000013 1 90 2.4800000000000004 0.0007799984967420924 0.044958470184836216
100 2.0000000000000013 1 91 2.5599999999999996 -0.0005041974137744475 -0.0006381869744142866
100 2.0000000000000013 1 92 2.6399999999999997 -0.00023963963927125408 -0.0038384344797073268
100 2.0000000000000013 1 93 2.7199999999999998 -4.5460706080306e-5 -0.001284854038733572
100 2.0000000000000013 1 94 2.8 9.460627127823457e-7 -0.00015020452651440675
100 2.0000000000000013 1 95 2.879999999999999 2.8022543547434815e-6 3.458264774395828e-5
100 2.0000000000000013 1 96 2.96 6.530597610926046e-7 1.7312703917909706e-5
100 2.0000000000000013 1 97 3.04 1.5483091161067993e-8 2.351610500513537e-6
100 2.0000000000000013 1 98 3.119999999999999 -2.6125708954078597e-8 -3.1005057362194523e-7
100 2.0000000000000013 1 99 3.2 -5.820964395005629e-9 -1.6771975131691933e-7
100 2.0000000000000013 1 100 3.2799999999999994 -3.4988093989269605e-11 -1.8646866459107983e-8
100 2.0000000000000013 1 101 3.3599999999999994 2.1118898034175458e-10 3.30363407714388e-9
100 2.0000000000000013 1 102 3.4400000000000004 3.504125436345694e-11 1.2268101685208976e-9
100 2.0000000000000013 1 103 3.52 -1.7793108873008396e-12 7.221307629896046e-11
100 2.0000000000000013 1 104 3.6000000000000005 -1.3552455441721987e-12 -3.004531250255181e-11
100 2.0000000000000013 1 105 3.68 -1.257036759059152e-13 -6.2777086623257056e-12
100 2.0000000000000013 1 106 3.7599999999999993 2.2943195400667197e-14 9.825085554479517e-14
100 2.0000000000000013 1 107 3.8400000000000003 6.093216832381517e-15 1.8826446561524817e-13
100 2.0000000000000013 1 108 3.9199999999999995 8.09874570892857e-17 1.841671272528946e-14
100 2.0000000000000013 1 109 3.999999999999999 -1.4182391732924082e-16 -2.8659899218690283e-15
100 2.0000000000000013 1 110 4.080000000000001 -1.5934751596482598e-17 -7.35384268511634e-16
100 2.0000000000000013 1 111 4.159999999999999 1.7075256747598373e-18 -2.6119716597222464e-18
100 2.0000000000000013 1 112 4.239999999999999 4.962979926303374e-19 1.6189611021356025e-17
100 2.0000000000000013 1 113 4.319999999999999 6.463436887050403e-21 1.4310429777291726e-18
100 2.0000000000000013 1 114 4.3999999999999995 -9.365257442843135e-21 -2.1706752852979213e-19
100 2.0000000000000013 1 115 4.4799999999999995 -8.62603745755422e-22 -4.5587273616347114e-20
100 2.0000000000000013 1 116 4.56 1.723282697033019e-226 0.0
100 2.0000000000000013 1 117 4.64 1.7592925369667876e-234 0.0
100 2.0000000000000013 2 1 -1.32 2.916901682638057e-5 0.005800580969987958
100 2.0000000000000013 2 2 -1.28 0.0004351108961495222 0.0031589998647083297
100 2.0000000000000013 2 3 -1.24 0.0001851521815762141 -0.001437708656407939
100 2.0000000000000013 2 4 -1.2 -6.066786787652739e-5 -0.005110431279228761
100 2.0000000000000013 2 5 -1.1600000000000001 -7.295076388005777e-5 -0.0019220947696272103
100 2.0000000000000013 2 6 -1.1199999999999999 -7.264331025592562e-5 0.003763352804557207
100 2.0000000000000013 2 7 -1.0799999999999998 3.612726171263898e-6 0.0014323185285014448
100 2.0000000000000013 2 8 -1.04 8.029313837740891e-5 -0.0008526697284297086
100 2.0000000000000013 2 9 -1.0000000000000002 6.733352574458746e-5 0.0017598762791674195
100 2.0000000000000013 2 10 -0.9600000000000002 -4.0080396341046485e-5 0.003142827564991472
100 2.0000000000000013 2 11 -0.9200000000000002 -0.00013769935490174406 0.001089269977539626
100 2.0000000000000013 2 12 -0.8800000000000001 -9.603135124823077e-5 -0.00327140786639802
100 2.0000000000000013 2 13 -0.8400000000000001 9.688785724860452e-5 -0.005589299699311676
100 2.0000000000000013 2 14 -0.8 0.0002755081350562981 -0.0022636935722670642
100 2.0000000000000013 2 15 -0.76 0.00022630544505152666 0.004893656548983182
100 2.0000000000000013 2 16 -0.72 -6.710231779371383e-5 0.008334177222382382
100 2.0000000000000013 2 17 -0.6799999999999999 -0.0002977926743241917 0.0009017098596839259
100 2.0000000000000013 2 18 -0.6400000000000001 -2.8325229050614573e-5 -0.015611984530707902
100 2.0000000000000013 2 19 -0.6000000000000001 0.0008581144051982472 -0.027581951952898313
100 2.0000000000000013 2 20 -0.56 0.0018068417523791824 -0.017685511662777487
100 2.0000000000000013 2 21 -0.5200000000000001 0.0017501460147594625 0.01958045674185235
100 2.0000000000000013 2 22 -0.4800000000000001 -0.00014643498329335502 0.06711359081943699
100 2.0000000000000013 2 23 -0.4400000000000001 -0.0035947775952381686 0.09096904807691668
100 2.0000000000000013 2 24 -0.3999999999999999 -0.006886828769117487 0.0630167127891409
100 2.0000000000000013 2 25 -0.36000000000000004 -0.007648386205456829 -0.014387731552003478
100 2.0000000000000013 2 26 -0.32000000000000006 -0.004352955012563558 -0.10245379062757604
100 2.0000000000000013 2 27 -0.28 0.002379274756974138 -0.14803323845965424
100 2.0000000000000013 2 28 -0.23999999999999988 0.009694605472114155 -0.12069991077918424
100 2.0000000000000013 2 29 -0.19999999999999984 0.013870210769105476 -0.03675289509906966
100 2.0000000000000013 2 30 -0.15999999999999992 0.012362652375876042 0.05072963856110113
100 2.0000000000000013 2 31 -0.12 0.005290115851095896 0.09040955068447004
100 2.0000000000000013 2 32 -0.07999999999999985 -0.0045160386797509855 0.07026044588337454
100 2.0000000000000013 2 33 -0.040000000000000036 -0.012852533105498446 0.023996392721135434
100 2.0000000000000013 2 34 0.0 -0.016101727354016285 0.0009452744339916441
100 2.0000000000000013 2 35 0.040000000000000036 -0.01285253310549814 0.023996392721162173
100 2.0000000000000013 2 36 0.07999999999999985 -0.004516038679750742 0.07026044588339829
100 2.0000000000000013 2 37 0.11999999999999988 0.005290115851096244 0.09040955068448903
100 2.0000000000000013 2 38 0.15999999999999992 0.012362652375876007 0.05072963856109509
100 2.0000000000000013 2 39 0.20000000000000018 0.013870210769105284 -0.03675289509908091
100 2.0000000000000013 2 40 0.24 0.009694605472113895 -0.12069991077918057
100 2.0000000000000013 2 41 0.28 0.00237927475697423 -0.1480332384596593
100 2.0000000000000013 2 42 0.32000000000000006 -0.004352955012563752 -0.10245379062759033
100 2.0000000000000013 2 43 0.36000000000000004 -0.00764838620545683 -0.014387731551997365
100 2.0000000000000013 2 44 0.3999999999999999 -0.006886828769117682 0.06301671278912989
100 2.0000000000000013 2 45 0.43999999999999995 -0.0035947775952388556 0.09096904807689972
100 2.0000000000000013 2 46 0.4799999999999999 -0.00014643498329452325 0.06711359081943724
100 2.0000000000000013 2 47 0.5200000000000002 0.0017501460147583826 0.019580456741852048
100 2.0000000000000013 2 48 0.56 0.0018068417523785 -0.017685511662755542
100 2.0000000000000013 2 49 0.6000000000000001 0.0008581144051983895 -0.027581951952885576
100 2.0000000000000013 2 50 0.6400000000000001 -2.8325229050374696e-5 -0.015611984530712117
100 2.0000000000000013 2 51 0.6799999999999999 -0.00029779267432425015 0.0009017098596634049
100 2.0000000000000013 2 52 0.72 -6.710231779407877e-5 0.008334177222383207
100 2.0000000000000013 2 53 0.76 0.00022630544505127084 0.0048936565489794475
100 2.0000000000000013 2 54 0.8 0.000275508135055543 -0.0022636935722609147
100 2.0000000000000013 2 55 0.8400000000000001 9.688785724863427e-5 -0.005589299699295401
100 2.0000000000000013 2 56 0.8800000000000001 -9.603135124803622e-5 -0.0032714078663939193
100 2.0000000000000013 2 57 0.9200000000000002 -0.00013769935490156291 0.0010892699775268532
100 2.0000000000000013 2 58 0.9600000000000002 -4.00803963410132e-5 0.0031428275649906007
100 2.0000000000000013 2 59 1.0000000000000002 6.733352574403217e-5 0.001759876279146084
100 2.0000000000000013 2 60 1.0399999999999998 8.029313837684187e-5 -0.0008526697284247827
100 2.0000000000000013 2 61 1.0799999999999998 3.6127261708847158e-6 0.0014323185284961701
100 2.0000000000000013 2 62 1.1199999999999999 -7.264331025610743e-5 0.0037633528045433653
100 2.0000000000000013 2 63 1.1600000000000004 -7.295076388009694e-5 -0.001922094769628315
