# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
150 3.000000000000002 1 1 -4.64 1.7592925369667876e-234 0.0
150 3.000000000000002 1 2 -4.56 1.723282697033019e-226 0.0
150 3.000000000000002 1 3 -4.4799999999999995 6.105363390259707e-11 1.8955815650093364e-9
150 3.000000000000002 1 4 -4.3999999999999995 3.2167964019794113e-10 4.845892969365468e-9
150 3.000000000000002 1 5 -4.319999999999999 1.293217286177844e-10 -1.9858779306896106e-8
150 3.000000000000002 1 6 -4.239999999999999 -6.51725786580752e-9 -1.9337363853836216e-7
150 3.000000000000002 1 7 -4.159999999999999 -3.3257374020278457e-8 -4.843273136025549e-7
150 3.000000000000002 1 8 -4.08 -2.6446389084721558e-8 1.4573716106909398e-6
150 3.000000000000002 1 9 -3.9999999999999996 5.01201716161871e-7 1.536741816512299e-5
150 3.000000000000002 1 10 -3.9199999999999995 2.839176810796328e-6 4.6273504365461846e-5
150 3.000000000000002 1 11 -3.8399999999999994 5.130682030919715e-6 -2.7833659026244135e-5
150 3.000000000000002 1 12 -3.7599999999999993 -1.9773417729650724e-5 -0.0008049271875068531
150 3.000000000000002 1 13 -3.68 -0.00016881300578422 -0.0033499157538694675
150 3.000000000000002 1 14 -3.6 -0.0005426152501175844 -0.0055054032013524875
150 3.000000000000002 1 15 -3.52 -0.0005128136352817648 0.01256453637746183
150 3.000000000000002 1 16 -3.44 0.0036991562776731175 0.11498134985397036
150 3.000000000000002 1 17 -3.3599999999999994 0.023188325368711713 0.41733837842352556
150 3.000000000000002 1 18 -3.2799999999999994 0.07790582394304654 0.9980873908737399
150 3.000000000000002 1 19 -3.2 0.18578548250771762 1.6841707334354763
150 3.000000000000002 1 20 -3.12 0.33536841922449323 1.916091331965523
150 3.000000000000002 1 21 -3.04 0.4640838375078432 1.0910153297110838
150 3.000000000000002 1 22 -2.96 0.4854809989967458 -0.6396580400805889
150 3.000000000000002 1 23 -2.8799999999999994 0.3692334621924362 -2.086034396053913
150 3.000000000000002 1 24 -2.8 0.18975351607281796 -2.1211325945081883
150 3.000000000000002 1 25 -2.7199999999999998 0.05933033835460229 -1.0623945127806516
150 3.000000000000002 1 26 -2.64 0.014051188027326635 -0.20464781716788855
150 3.000000000000002 1 27 -2.5599999999999996 0.007492570375901538 -0.04948929475491416
150 3.000000000000002 1 28 -2.4800000000000004 0.0017494542975395083 -0.06975851133938415
150 3.000000000000002 1 29 -2.3999999999999995 -0.0008862887782810942 0.0069111534115738095
150 3.000000000000002 1 30 -2.3199999999999994 0.0006493467772199062 0.010292326420382391
150 3.000000000000002 1 31 -2.24 4.587901501043688e-5 -0.014299339634509915
150 3.000000000000002 1 32 -2.16 -0.0002930415223374912 0.00686384748503856
150 3.000000000000002 1 33 -2.08 0.00026729083268148545 0.00017853432648160623
150 3.000000000000002 1 34 -1.9999999999999993 -0.00013363776364208802 -0.0036638370817648003
