# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
10 0.19999999999999998 1 1 -4.64 1.7592925369667876e-234 0.0
10 0.19999999999999998 1 2 -4.56 1.723282697033019e-226 0.0
10 0.19999999999999998 1 3 -4.4799999999999995 -4.2955815996809133e-78 -2.9979340111962396e-75
10 0.19999999999999998 1 4 -4.3999999999999995 -3.9228605616436123e-76 -4.898376261829338e-73
10 0.19999999999999998 1 5 -4.319999999999999 9.605448558482967e-74 1.704679162071765e-71
10 0.19999999999999998 1 6 -4.239999999999999 2.8144296387256885e-71 1.4452383476397987e-68
10 0.19999999999999998 1 7 -4.159999999999999 1.164826051848975e-69 1.0892163621093874e-66
10 0.19999999999999998 1 8 -4.08 -4.491730414318134e-67 -1.5070842536297587e-64
10 0.19999999999999998 1 9 -3.9999999999999996 -5.541903557972329e-65 -2.446127300280343e-62
10 0.19999999999999998 1 10 -3.9199999999999995 2.4208850515482476e-63 4.048801755219571e-61
10 0.19999999999999998 1 11 -3.8399999999999994 7.561702456082276e-61 2.506022843675496e-58
10 0.19999999999999998 1 12 -3.7599999999999993 1.1387581105181683e-59 6.096124214856062e-57
10 0.19999999999999998 1 13 -3.68 -5.661636265648144e-57 -1.5394342261825768e-54
10 0.19999999999999998 1 14 -3.6 -2.6653695150163282e-55 -7.928982467996495e-53
10 0.19999999999999998 1 15 -3.52 2.602027748857123e-53 6.026518072667693e-51
10 0.19999999999999998 1 16 -3.44 2.0440434719039355e-51 4.904645134340328e-49
10 0.19999999999999998 1 17 -3.3599999999999994 -7.051853463090306e-50 -1.4150669003116356e-47
10 0.19999999999999998 1 18 -3.2799999999999994 -9.55114312572234e-48 -1.9677162517365776e-45
10 0.19999999999999998 1 19 -3.2 6.33988813331037e-47 1.0605239336303512e-44
10 0.19999999999999998 1 20 -3.12 3.052593078504192e-44 5.5465454539971106e-42
10 0.19999999999999998 1 21 -3.04 3.325881054685167e-43 5.621490000904227e-41
10 0.19999999999999998 1 22 -2.96 -6.892031022648739e-41 -1.1234338528405695e-38
10 0.19999999999999998 1 23 -2.8799999999999994 -1.7467811895367827e-39 -2.5996589581567318e-37
10 0.19999999999999998 1 24 -2.8 1.0835612973112245e-37 1.61024875858173e-35
10 0.19999999999999998 1 25 -2.7199999999999998 4.51577405938848e-36 6.056850969163162e-34
10 0.19999999999999998 1 26 -2.64 -1.0776716713424275e-34 -1.5039659643883265e-32
10 0.19999999999999998 1 27 -2.5599999999999996 -7.683778916630175e-33 -9.364982717007105e-31
10 0.19999999999999998 1 28 -2.4800000000000004 3.6899811826527896e-32 5.949085759294045e-30
10 0.19999999999999998 1 29 -2.3999999999999995 9.075723737232712e-30 1.0123508762264601e-27
10 0.19999999999999998 1 30 -2.3199999999999994 7.415284671869649e-29 6.056678847402152e-27
10 0.19999999999999998 1 31 -2.24 -7.306720389454286e-27 -7.54524670859808e-25
10 0.19999999999999998 1 32 -2.16 -1.4741167756504182e-25 -1.2726295783761465e-23
10 0.19999999999999998 1 33 -2.08 3.569533579581511e-24 3.530150356149021e-22
10 0.19999999999999998 1 34 -1.9999999999999993 1.377493264075944e-22 1.1232122958727783e-20
10 0.19999999999999998 1 35 -1.92 -4.770918856245568e-22 -6.328119628140681e-20
10 0.19999999999999998 1 36 -1.8399999999999999 -7.702528113908787e-20 -5.875275912472988e-18
10 0.19999999999999998 1 37 -1.7600000000000002 -6.617897387983491e-19 -3.59288861487507e-17
10 0.19999999999999998 1 38 -1.6799999999999997 2.40868483400644e-17 1.7648515124838627e-15
10 0.19999999999999998 1 39 -1.5999999999999999 5.132659721499294e-16 2.99025901881068e-14
10 0.19999999999999998 1 40 -1.5199999999999998 -1.9461649136506147e-15 -1.9066584102379413e-13
10 0.19999999999999998 1 41 -1.4399999999999995 -1.6652841825057311e-13 -9.36340678286574e-12
10 0.19999999999999998 1 42 -1.36 -1.375873256546426e-12 -5.4119705671638437e-11
10 0.19999999999999998 1 43 -1.28 2.0547542926335133e-11 1.2070970236307377e-9
10 0.19999999999999998 1 44 -1.2 4.832160539833443e-10 2.0867272707013592e-8
10 0.19999999999999998 1 45 -1.12 2.009407734750841e-9 4.109114890857974e-8
10 0.19999999999999998 1 46 -1.0399999999999996 -4.446932691625241e-8 -2.0524402492106535e-6
10 0.19999999999999998 1 47 -0.96 -7.194155793074403e-7 -2.4361381010627375e-5
10 0.19999999999999998 1 48 -0.8800000000000001 -3.4172880055582166e-6 -6.831138766711677e-5
10 0.19999999999999998 1 49 -0.8000000000000003 2.251647280956992e-5 0.0010180035877643966
10 0.19999999999999998 1 50 -0.7199999999999998 0.0004778679522734726 0.013864819911060337
10 0.19999999999999998 1 51 -0.6400000000000003 0.003883723232491427 0.08891654310293663
10 0.19999999999999998 1 52 -0.5599999999999996 0.019919975591398974 0.36167613399290743
10 0.19999999999999998 1 53 -0.47999999999999954 0.07127329647752734 0.9911017007355204
10 0.19999999999999998 1 54 -0.3999999999999999 0.18413104055383378 1.8174594603606682
10 0.19999999999999998 1 55 -0.3200000000000003 0.34783679166642245 2.0535510319085866
