# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
130 2.600000000000002 1 1 -4.64 1.7592925369667876e-234 0.0
130 2.600000000000002 1 2 -4.56 1.723282697033019e-226 0.0
130 2.600000000000002 1 3 -4.4799999999999995 1.6368724138046228e-14 4.937749427866712e-13
130 2.600000000000002 1 4 -4.3999999999999995 6.742612439010112e-14 5.667299663230481e-13
130 2.600000000000002 1 5 -4.319999999999999 -1.935516261328044e-13 -1.1798560429296907e-11
130 2.600000000000002 1 6 -4.239999999999999 -2.742096157529856e-12 -6.437507313605217e-11
130 2.600000000000002 1 7 -4.159999999999999 -6.419580848494289e-12 4.1601624334529286e-11
130 2.600000000000002 1 8 -4.08 4.372172871142874e-11 1.7864258568960467e-9
130 2.600000000000002 1 9 -3.9999999999999996 3.4867603685523723e-10 6.58073624972847e-9
130 2.600000000000002 1 10 -3.9199999999999995 4.949508851440867e-10 -1.2234208964492608e-8
130 2.600000000000002 1 11 -3.8399999999999994 -5.611159705042519e-9 -1.9337873562169811e-7
130 2.600000000000002 1 12 -3.7599999999999993 -3.5418470673623264e-8 -5.915408881892072e-7
130 2.600000000000002 1 13 -3.68 -4.6474821507621786e-8 1.0967580220197977e-6
130 2.600000000000002 1 14 -3.6 4.5794523869027894e-7 1.5411035330966697e-5
130 2.600000000000002 1 15 -3.52 2.9094189265870064e-6 4.994690786004496e-5
130 2.600000000000002 1 16 -3.44 5.744203087584068e-6 -1.806774933967351e-5
130 2.600000000000002 1 17 -3.3599999999999994 -1.8600708433372622e-5 -0.0008074244288072261
130 2.600000000000002 1 18 -3.2799999999999994 -0.00016976215279846852 -0.0034094760932928234
130 2.600000000000002 1 19 -3.2 -0.0005485918176166429 -0.0055277253143620406
130 2.600000000000002 1 20 -3.12 -0.0005003754057194791 0.01323026432610408
130 2.600000000000002 1 21 -3.04 0.0038276405701332147 0.1173788379064493
130 2.600000000000002 1 22 -2.96 0.023557230075850543 0.4203779976256709
130 2.600000000000002 1 23 -2.8799999999999994 0.07834605360631074 0.9951601790351916
130 2.600000000000002 1 24 -2.8 0.185500490671283 1.668522698163009
