# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
0 0.0 1 1 -4.64 1.7592925369667876e-234 0.0
0 0.0 1 2 -4.56 1.723282697033019e-226 0.0
0 0.0 1 3 -4.4799999999999995 1.225746777695013e-218 0.0
0 0.0 1 4 -4.3999999999999995 6.330977336211671e-211 0.0
0 0.0 1 5 -4.319999999999999 2.3744691050696897e-203 0.0
0 0.0 1 6 -4.239999999999999 6.466779507311136e-196 0.0
0 0.0 1 7 -4.159999999999999 1.2788963544031562e-188 0.0
0 0.0 1 8 -4.08 1.8365739126138408e-181 0.0
0 0.0 1 9 -3.9999999999999996 1.9151695967142234e-174 0.0
0 0.0 1 10 -3.9199999999999995 1.4502131273428505e-167 0.0
0 0.0 1 11 -3.8399999999999994 7.974109428609713e-161 0.0
0 0.0 1 12 -3.7599999999999993 3.183891914908218e-154 0.0
0 0.0 1 13 -3.68 9.231243499552321e-148 0.0
0 0.0 1 14 -3.6 1.9435148500492928e-141 0.0
0 0.0 1 15 -3.52 2.971264305129347e-135 0.0
0 0.0 1 16 -3.44 3.2985302689927836e-129 0.0
0 0.0 1 17 -3.3599999999999994 2.659043411206555e-123 0.0
0 0.0 1 18 -3.2799999999999994 1.5565251678808162e-117 0.0
0 0.0 1 19 -3.2 6.616261056709485e-112 0.0
0 0.0 1 20 -3.12 2.0421840693287366e-106 0.0
0 0.0 1 21 -3.04 4.577231742704616e-101 0.0
0 0.0 1 22 -2.96 7.449663975603548e-96 0.0
0 0.0 1 23 -2.8799999999999994 8.804328384706885e-91 0.0
0 0.0 1 24 -2.8 7.55581901971239e-86 0.0
0 0.0 1 25 -2.7199999999999998 4.708608986790914e-81 0.0
0 0.0 1 26 -2.64 2.1307351639104777e-76 0.0
0 0.0 1 27 -2.5599999999999996 7.001515989747629e-72 0.0
0 0.0 1 28 -2.4800000000000004 1.670630718041211e-67 0.0
0 0.0 1 29 -2.3999999999999995 2.894640311648547e-63 0.0
0 0.0 1 30 -2.3199999999999994 3.6419544947448116e-59 0.0
0 0.0 1 31 -2.24 3.3273630541829076e-55 0.0
0 0.0 1 32 -2.16 2.2074538398923683e-51 0.0
0 0.0 1 33 -2.08 1.0634298273336124e-47 0.0
0 0.0 1 34 -1.9999999999999993 3.7200759760211005e-44 0.0
0 0.0 1 35 -1.92 9.449754976491218e-41 0.0
0 0.0 1 36 -1.8399999999999999 1.7430708966453162e-37 0.0
0 0.0 1 37 -1.7600000000000002 2.3347227834872395e-34 0.0
0 0.0 1 38 -1.6799999999999997 2.270812922026456e-31 0.0
0 0.0 1 39 -1.5999999999999999 1.6038108905486606e-28 0.0
0 0.0 1 40 -1.5199999999999998 8.225280651606802e-26 0.0
0 0.0 1 41 -1.4399999999999995 3.0631908645775606e-23 0.0
0 0.0 1 42 -1.36 8.283677007682918e-21 0.0
0 0.0 1 43 -1.28 1.6266646214532545e-18 0.0
0 0.0 1 44 -1.2 2.319522830243586e-16 0.0
0 0.0 1 45 -1.12 2.4017347816209437e-14 0.0
0 0.0 1 46 -1.0399999999999996 1.8058314375132622e-12 0.0
0 0.0 1 47 -0.96 9.859505575991516e-11 0.0
0 0.0 1 48 -0.8800000000000001 3.90893843426485e-9 0.0
0 0.0 1 49 -0.8000000000000003 1.1253517471925831e-7 0.0
0 0.0 1 50 -0.7199999999999998 2.352575200009796e-6 0.0
0 0.0 1 51 -0.6400000000000003 3.571284964163489e-5 0.0
0 0.0 1 52 -0.5599999999999996 0.00039366904065508246 0.0
0 0.0 1 53 -0.47999999999999954 0.003151111598444475 0.0
0 0.0 1 54 -0.3999999999999999 0.018315638888734213 0.0
0 0.0 1 55 -0.3200000000000003 0.0773047404432994 0.0
0 0.0 1 56 -0.2400000000000002 0.23692775868212113 0.0
0 0.0 1 57 -0.1599999999999997 0.5272924240430499 0.0
0 0.0 1 58 -0.08000000000000007 0.8521437889662111 0.0
0 0.0 1 59 0.0 1.0 0.0
0 0.0 1 60 0.08000000000000007 0.8521437889662111 0.0
0 0.0 1 61 0.16000000000000014 0.527292424043048 0.0
0 0.0 1 62 0.2400000000000002 0.23692775868212113 0.0
0 0.0 1 63 0.3199999999999994 0.07730474044330049 0.0
0 0.0 1 64 0.40000000000000036 0.01831563888873405 0.0
0 0.0 1 65 0.47999999999999954 0.003151111598444475 0.0
0 0.0 1 66 0.5599999999999996 0.00039366904065508246 0.0
0 0.0 1 67 0.6400000000000003 3.571284964163489e-5 0.0
0 0.0 1 68 0.7199999999999998 2.352575200009796e-6 0.0
0 0.0 1 69 0.7999999999999996 1.1253517471926111e-7 0.0
0 0.0 1 70 0.8800000000000001 3.90893843426485e-9 0.0
0 0.0 1 71 0.96 9.859505575991516e-11 0.0
0 0.0 1 72 1.0399999999999994 1.8058314375132814e-12 0.0
0 0.0 1 73 1.12 2.4017347816209437e-14 0.0
0 0.0 1 74 1.2 2.319522830243586e-16 0.0
0 0.0 1 75 1.2800000000000002 1.6266646214532198e-18 0.0
0 0.0 1 76 1.36 8.283677007682918e-21 0.0
0 0.0 1 77 1.4399999999999995 3.0631908645775606e-23 0.0
0 0.0 1 78 1.5200000000000005 8.225280651606393e-26 0.0
0 0.0 1 79 1.5999999999999999 1.6038108905486606e-28 0.0
0 0.0 1 80 1.6799999999999997 2.270812922026456e-31 0.0
