# 1:iteation 2:time 3:level 4:i 5:x 6:psi 7:Pi
50 1.0000000000000004 1 1 -4.64 1.7592925369667876e-234 0.0
50 1.0000000000000004 1 2 -4.56 1.723282697033019e-226 0.0
50 1.0000000000000004 1 3 -4.4799999999999995 -2.378224107398472e-39 -2.6504921311339937e-37
50 1.0000000000000004 1 4 -4.3999999999999995 -9.518571840292825e-38 -4.600816882743159e-36
50 1.0000000000000004 1 5 -4.319999999999999 1.2243816136792095e-37 3.404503023505039e-35
50 1.0000000000000004 1 6 -4.239999999999999 1.8214249314167373e-35 9.477498557962934e-34
50 1.0000000000000004 1 7 -4.159999999999999 4.4290439628963335e-35 -2.6047972874437646e-33
50 1.0000000000000004 1 8 -4.08 -2.975851627019843e-33 -1.6712951504384894e-31
50 1.0000000000000004 1 9 -3.9999999999999996 -1.8522161880464438e-32 -1.8641806642898186e-31
50 1.0000000000000004 1 10 -3.9199999999999995 4.0136153545961995e-31 2.4920978351772256e-29
50 1.0000000000000004 1 11 -3.8399999999999994 4.375923879473464e-30 1.2022891163263143e-28
50 1.0000000000000004 1 12 -3.7599999999999993 -4.1172193054393434e-29 -3.0446574249651412e-27
50 1.0000000000000004 1 13 -3.68 -7.747186576696802e-28 -2.785986751038908e-26
50 1.0000000000000004 1 14 -3.6 2.3299121984676264e-27 2.8176568143149324e-25
50 1.0000000000000004 1 15 -3.52 1.0817722630496607e-25 4.529814577964226e-24
50 1.0000000000000004 1 16 -3.44 1.7105260662949444e-25 -1.464776014589092e-23
50 1.0000000000000004 1 17 -3.3599999999999994 -1.1786750993049122e-23 -5.636915965232322e-22
50 1.0000000000000004 1 18 -3.2799999999999994 -6.977545255429144e-23 -7.906086056896663e-22
50 1.0000000000000004 1 19 -3.2 9.288989141081685e-22 5.3345546374266806e-20
50 1.0000000000000004 1 20 -3.12 1.1076574530941852e-20 3.035747888733255e-19
50 1.0000000000000004 1 21 -3.04 -3.7708304730658485e-20 -3.507396496183949e-18
50 1.0000000000000004 1 22 -2.96 -1.1634818491072358e-18 -4.1429075505421674e-17
50 1.0000000000000004 1 23 -2.8799999999999994 -2.213051716686301e-18 9.863882698139e-17
50 1.0000000000000004 1 24 -2.8 8.258171135684432e-17 3.60883127045143e-15
50 1.0000000000000004 1 25 -2.7199999999999998 5.615291317046513e-16 9.503977206773441e-15
50 1.0000000000000004 1 26 -2.64 -3.1387593111919442e-15 -1.9951151859435435e-13
50 1.0000000000000004 1 27 -2.5599999999999996 -5.288406919627378e-14 -1.546622346282241e-12
50 1.0000000000000004 1 28 -2.4800000000000004 -6.751220576464418e-14 4.414520727836048e-12
50 1.0000000000000004 1 29 -2.3999999999999995 2.753225558947031e-12 1.0721844617659938e-10
50 1.0000000000000004 1 30 -2.3199999999999994 1.782275515420372e-11 3.0184936738810415e-10
50 1.0000000000000004 1 31 -2.24 -4.724240670524986e-11 -3.629279442308248e-9
50 1.0000000000000004 1 32 -2.16 -1.0916811700721603e-9 -3.18650973953441e-8
50 1.0000000000000004 1 33 -2.08 -3.78723604994884e-9 -1.5620510786078293e-8
50 1.0000000000000004 1 34 -1.9999999999999993 2.3459779656437662e-8 1.1195805413562473e-6
50 1.0000000000000004 1 35 -1.92 2.701297280538681e-7 6.486011054130032e-6
50 1.0000000000000004 1 36 -1.8399999999999999 7.166808244801837e-7 -2.754979834610514e-7
50 1.0000000000000004 1 37 -1.7600000000000002 -4.294826865301784e-6 -0.00018653333921432849
50 1.0000000000000004 1 38 -1.6799999999999997 -4.496627923718095e-5 -0.0010276936289051037
50 1.0000000000000004 1 39 -1.5999999999999999 -0.00015481223576020898 -0.0014947341198936637
50 1.0000000000000004 1 40 -1.5199999999999998 0.00010050381688065659 0.01242253310566021
50 1.0000000000000004 1 41 -1.4399999999999995 0.0037420961104293916 0.09864317333365447
50 1.0000000000000004 1 42 -1.36 0.021209567088690828 0.3861855437211766
50 1.0000000000000004 1 43 -1.28 0.0740836851213305 0.994388353390675
50 1.0000000000000004 1 44 -1.2 0.18453771169809022 1.75598054144251
50 1.0000000000000004 1 45 -1.12 0.34154618889529564 2.006136081157094
50 1.0000000000000004 1 46 -1.0399999999999996 0.4731396543451317 1.048819834757444
50 1.0000000000000004 1 47 -0.96 0.4851112380562107 -0.8031036351303361
50 1.0000000000000004 1 48 -0.8800000000000001 0.35882957091096285 -2.126251610413328
50 1.0000000000000004 1 49 -0.8000000000000003 0.18477637283717377 -1.974198424720457
50 1.0000000000000004 1 50 -0.7199999999999998 0.06501017626418061 -0.996422142354016
50 1.0000000000000004 1 51 -0.6400000000000003 0.01753686743404786 -0.29579975667719505
50 1.0000000000000004 1 52 -0.5599999999999996 0.004824442424690392 -0.07618464196832925
50 1.0000000000000004 1 53 -0.47999999999999954 0.0010837793405412794 -0.02356315820800031
50 1.0000000000000004 1 54 -0.3999999999999999 0.00017491337913327898 -0.0032259331365978436
50 1.0000000000000004 1 55 -0.3200000000000003 5.942599318590265e-5 -0.0008842717348283176
50 1.0000000000000004 1 56 -0.2400000000000002 1.590287555153605e-6 -0.0002597247647192633
50 1.0000000000000004 1 57 -0.1599999999999997 2.5069852650540967e-6 4.999052561596403e-5
50 1.0000000000000004 1 58 -0.08000000000000007 1.2376773911488338e-7 -4.43579652032615e-5
50 1.0000000000000004 1 59 0.0 -6.629480607596488e-8 2.6574673444447008e-5
50 1.0000000000000004 1 60 0.08000000000000007 1.237677393081812e-7 -4.4357965205525106e-5
50 1.0000000000000004 1 61 0.16000000000000014 2.5069852647174862e-6 4.9990525619565275e-5
50 1.0000000000000004 1 62 0.2400000000000002 1.5902875552433019e-6 -0.0002597247647285681
50 1.0000000000000004 1 63 0.3199999999999994 5.9425993185820113e-5 -0.0008842717348178285
50 1.0000000000000004 1 64 0.40000000000000036 0.00017491337913279077 -0.0032259331366003823
50 1.0000000000000004 1 65 0.47999999999999954 0.0010837793405416886 -0.023563158208010908
50 1.0000000000000004 1 66 0.5599999999999996 0.004824442424690023 -0.07618464196830717
50 1.0000000000000004 1 67 0.6400000000000003 0.017536867434047174 -0.29579975667720754
50 1.0000000000000004 1 68 0.7199999999999998 0.06501017626418104 -0.9964221423540269
50 1.0000000000000004 1 69 0.7999999999999996 0.1847763728371744 -1.9741984247204531
